transaction_id,customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,frequency_score,revenue_segment
854,854,62,Male,Hat,Accessories,43.0,Delaware,L,Orange,Winter,4.0,True,Free Shipping,True,True,35,Cash,Monthly,Senior,12,Medium
855,855,21,Male,Pants,Clothing,44.0,California,L,Blue,Spring,4.3,True,Free Shipping,True,True,22,Venmo,Monthly,Young Adult,12,Medium
856,856,70,Male,Socks,Clothing,76.0,Oregon,L,Gold,Spring,3.0,True,2-Day Shipping,True,True,14,Credit Card,Quarterly,Senior,4,High
857,857,55,Male,Shirt,Clothing,33.0,Alaska,M,Gold,Summer,3.5,True,Express,True,True,47,Debit Card,Fortnightly,Middle Age,26,Medium
858,858,43,Male,Shorts,Clothing,60.0,Missouri,L,Cyan,Fall,3.0,True,Standard,True,True,50,Debit Card,Every 3 Months,Middle Age,4,Medium
859,859,19,Male,Jacket,Outerwear,26.0,Oklahoma,L,Olive,Fall,3.1,True,Free Shipping,True,True,33,PayPal,Weekly,Young Adult,52,Low
860,860,47,Male,Hoodie,Clothing,73.0,Wisconsin,M,Teal,Winter,4.0,True,Next Day Air,True,True,7,Debit Card,Monthly,Middle Age,12,High
861,861,26,Male,Shoes,Footwear,87.0,South Carolina,M,Maroon,Spring,4.1,True,Standard,True,True,3,Cash,Monthly,Adult,12,High
862,862,46,Male,Skirt,Clothing,100.0,Virginia,XL,Green,Spring,3.3,True,2-Day Shipping,True,True,35,Credit Card,Every 3 Months,Middle Age,4,High
863,863,19,Male,Coat,Outerwear,84.0,Arkansas,M,Charcoal,Winter,4.9,True,Standard,True,True,13,PayPal,Fortnightly,Young Adult,26,High
864,864,49,Male,Sneakers,Footwear,41.0,Vermont,M,Cyan,Summer,3.9,True,Standard,True,True,42,PayPal,Fortnightly,Middle Age,26,Medium
865,865,51,Male,Jeans,Clothing,59.0,Kentucky,S,Charcoal,Winter,3.9,True,Next Day Air,True,True,5,PayPal,Annually,Middle Age,1,Medium
866,866,64,Male,Blouse,Clothing,26.0,Colorado,L,Charcoal,Winter,4.8,True,Store Pickup,True,True,23,Venmo,Annually,Senior,1,Low
867,867,67,Male,Sunglasses,Accessories,69.0,New Mexico,M,Lavender,Summer,2.7,True,Free Shipping,True,True,11,PayPal,Bi-Weekly,Senior,26,Medium
868,868,37,Male,Jacket,Outerwear,20.0,Colorado,M,Turquoise,Spring,3.1,True,Free Shipping,True,True,23,Bank Transfer,Fortnightly,Adult,26,Low
869,869,40,Male,Dress,Clothing,83.0,North Carolina,M,Green,Summer,3.2,True,Next Day Air,True,True,2,Credit Card,Every 3 Months,Middle Age,4,High
870,870,38,Male,Hat,Accessories,54.0,New Hampshire,M,Silver,Spring,2.7,True,2-Day Shipping,True,True,33,PayPal,Weekly,Adult,52,Medium
871,871,66,Male,Hoodie,Clothing,66.0,West Virginia,M,Blue,Fall,2.5,True,Standard,True,True,6,Bank Transfer,Bi-Weekly,Senior,26,Medium
872,872,47,Male,Handbag,Accessories,42.0,Hawaii,M,Charcoal,Spring,2.6,True,Next Day Air,True,True,45,Debit Card,Quarterly,Middle Age,4,Medium
873,873,56,Male,Jeans,Clothing,33.0,North Dakota,M,Pink,Spring,2.9,True,Standard,True,True,25,Cash,Quarterly,Middle Age,4,Medium
874,874,51,Male,Boots,Footwear,77.0,Mississippi,M,Pink,Summer,4.2,True,Free Shipping,True,True,24,Venmo,Quarterly,Middle Age,4,High
875,875,25,Male,Jacket,Outerwear,65.0,Maine,M,Magenta,Fall,4.4,True,Free Shipping,True,True,10,Venmo,Every 3 Months,Young Adult,4,Medium
876,876,37,Male,Sandals,Footwear,39.0,North Dakota,L,Gray,Summer,4.1,True,Free Shipping,True,True,7,Bank Transfer,Every 3 Months,Adult,4,Medium
877,877,41,Male,Belt,Accessories,51.0,Nebraska,L,Gray,Summer,3.8,True,2-Day Shipping,True,True,1,Debit Card,Weekly,Middle Age,52,Medium
878,878,64,Male,Handbag,Accessories,65.0,Nebraska,M,Orange,Winter,4.9,True,Next Day Air,True,True,45,Venmo,Every 3 Months,Senior,4,Medium
879,879,23,Male,Sunglasses,Accessories,89.0,Tennessee,S,Black,Summer,4.9,True,Express,True,True,37,Debit Card,Weekly,Young Adult,52,High
880,880,62,Male,Skirt,Clothing,76.0,Wyoming,S,Lavender,Spring,4.1,True,Free Shipping,True,True,14,PayPal,Quarterly,Senior,4,High
881,881,39,Male,Backpack,Accessories,75.0,Nevada,L,Red,Spring,3.1,True,Express,True,True,25,Debit Card,Monthly,Adult,12,High
882,882,52,Male,Sandals,Footwear,61.0,South Carolina,M,Silver,Summer,2.7,True,Next Day Air,True,True,18,Venmo,Annually,Middle Age,1,Medium
883,883,50,Male,Boots,Footwear,35.0,Virginia,M,Cyan,Fall,3.8,True,Next Day Air,True,True,37,Cash,Every 3 Months,Middle Age,4,Medium
884,884,28,Male,Sneakers,Footwear,37.0,Pennsylvania,S,Gold,Fall,4.3,True,Free Shipping,True,True,30,Bank Transfer,Monthly,Adult,12,Medium
885,885,67,Male,Skirt,Clothing,91.0,Hawaii,L,Yellow,Winter,4.1,True,Express,True,True,34,Bank Transfer,Weekly,Senior,52,High
886,886,41,Male,Dress,Clothing,99.0,Ohio,L,Purple,Fall,4.4,True,Free Shipping,True,True,49,Debit Card,Every 3 Months,Middle Age,4,High
887,887,19,Male,Shorts,Clothing,54.0,Utah,S,Brown,Summer,3.6,True,Express,True,True,48,Bank Transfer,Monthly,Young Adult,12,Medium
888,888,70,Male,Handbag,Accessories,47.0,Minnesota,L,Turquoise,Winter,3.3,True,2-Day Shipping,True,True,33,PayPal,Fortnightly,Senior,26,Medium
889,889,49,Male,Scarf,Accessories,77.0,New Hampshire,S,Gold,Spring,3.6,True,Express,True,True,44,Cash,Annually,Middle Age,1,High
890,890,59,Male,Belt,Accessories,84.0,Arizona,S,Olive,Fall,2.8,True,Free Shipping,True,True,50,Venmo,Weekly,Middle Age,52,High
891,891,52,Male,Gloves,Accessories,51.0,New York,S,Purple,Spring,4.3,True,2-Day Shipping,True,True,47,Credit Card,Monthly,Middle Age,12,Medium
892,892,20,Male,Skirt,Clothing,26.0,Pennsylvania,S,Lavender,Summer,3.9,True,Store Pickup,True,True,24,PayPal,Every 3 Months,Young Adult,4,Low
893,893,31,Male,Shorts,Clothing,64.0,New Mexico,L,Gray,Summer,2.7,True,Free Shipping,True,True,43,Debit Card,Monthly,Adult,12,Medium
894,894,33,Male,Backpack,Accessories,51.0,Nebraska,M,Red,Spring,4.7,True,Express,True,True,14,Venmo,Monthly,Adult,12,Medium
895,895,44,Male,Hoodie,Clothing,60.0,Wyoming,L,Purple,Spring,3.8,True,Free Shipping,True,True,3,Debit Card,Quarterly,Middle Age,4,Medium
896,896,40,Male,Hat,Accessories,69.0,Mississippi,XL,Olive,Spring,4.7,True,Next Day Air,True,True,33,Debit Card,Quarterly,Middle Age,4,Medium
897,897,69,Male,Jewelry,Accessories,29.0,Arkansas,M,Lavender,Spring,4.7,True,Express,True,True,38,Cash,Fortnightly,Senior,26,Low
898,898,29,Male,Shirt,Clothing,91.0,Illinois,M,Gray,Spring,3.4,True,Express,True,True,46,Venmo,Weekly,Adult,52,High
899,899,54,Male,Belt,Accessories,70.0,Nevada,L,Red,Spring,3.5,True,2-Day Shipping,True,True,19,Bank Transfer,Every 3 Months,Middle Age,4,High
900,900,65,Male,Sweater,Clothing,58.0,Rhode Island,M,Peach,Summer,4.0,True,Standard,True,True,20,PayPal,Annually,Senior,1,Medium
901,901,54,Male,Hat,Accessories,98.0,West Virginia,L,Gray,Fall,3.3,True,Free Shipping,True,True,42,Bank Transfer,Quarterly,Middle Age,4,High
902,902,60,Male,Scarf,Accessories,68.0,Missouri,L,Violet,Summer,4.7,True,2-Day Shipping,True,True,34,Cash,Monthly,Senior,12,Medium
903,903,43,Male,Hat,Accessories,44.0,Kentucky,M,Beige,Summer,2.8,True,Next Day Air,True,True,5,Cash,Monthly,Middle Age,12,Medium
904,904,44,Male,Jacket,Outerwear,45.0,Washington,M,Blue,Winter,3.3,True,Express,True,True,3,PayPal,Quarterly,Middle Age,4,Medium
905,905,69,Male,T-shirt,Clothing,99.0,Alaska,L,Magenta,Spring,2.9,True,Free Shipping,True,True,46,PayPal,Every 3 Months,Senior,4,High
906,906,46,Male,Dress,Clothing,68.0,Mississippi,S,Cyan,Spring,2.8,True,Standard,True,True,16,Venmo,Annually,Middle Age,1,Medium
907,907,41,Male,Pants,Clothing,56.0,South Carolina,M,Red,Spring,4.2,True,Standard,True,True,21,Debit Card,Bi-Weekly,Middle Age,26,Medium
908,908,32,Male,Sweater,Clothing,43.0,Missouri,L,Cyan,Winter,4.4,True,Express,True,True,34,Credit Card,Bi-Weekly,Adult,26,Medium
909,909,26,Male,Sunglasses,Accessories,99.0,New Jersey,M,Turquoise,Winter,3.6,True,Free Shipping,True,True,9,PayPal,Every 3 Months,Adult,4,High
910,910,61,Male,Belt,Accessories,56.0,Louisiana,L,Silver,Fall,2.7,True,Express,True,True,36,PayPal,Weekly,Senior,52,Medium
911,911,49,Male,Hoodie,Clothing,25.0,South Carolina,S,Pink,Spring,3.4,True,Express,True,True,22,Credit Card,Monthly,Middle Age,12,Low
912,912,53,Male,Pants,Clothing,74.0,Vermont,M,Black,Winter,2.8,True,2-Day Shipping,True,True,2,Bank Transfer,Quarterly,Middle Age,4,High
913,913,24,Male,Hoodie,Clothing,56.0,Arkansas,M,Green,Winter,3.4,True,Next Day Air,True,True,32,Bank Transfer,Monthly,Young Adult,12,Medium
914,914,37,Male,Sneakers,Footwear,47.0,Utah,M,Yellow,Fall,2.6,True,Next Day Air,True,True,29,Cash,Every 3 Months,Adult,4,Medium
915,915,43,Male,Dress,Clothing,67.0,Washington,L,Purple,Summer,4.1,True,Standard,True,True,27,Venmo,Every 3 Months,Middle Age,4,Medium
916,916,31,Male,Dress,Clothing,22.0,Rhode Island,L,Purple,Winter,2.9,True,Store Pickup,True,True,33,Credit Card,Fortnightly,Adult,26,Low
917,917,49,Male,Jeans,Clothing,34.0,Illinois,S,Blue,Spring,2.7,True,Standard,True,True,16,Venmo,Monthly,Middle Age,12,Medium
918,918,69,Male,Sweater,Clothing,64.0,Missouri,M,Maroon,Spring,3.7,True,Standard,True,True,11,Bank Transfer,Quarterly,Senior,4,Medium
919,919,65,Male,Shorts,Clothing,42.0,North Carolina,M,Orange,Spring,4.3,True,2-Day Shipping,True,True,11,Cash,Fortnightly,Senior,26,Medium
920,920,41,Male,Shirt,Clothing,82.0,Massachusetts,L,Green,Winter,2.6,True,2-Day Shipping,True,True,17,Debit Card,Bi-Weekly,Middle Age,26,High
921,921,37,Male,Belt,Accessories,81.0,Arkansas,XL,Gold,Summer,4.3,True,Free Shipping,True,True,37,Cash,Weekly,Adult,52,High
922,922,70,Male,Coat,Outerwear,24.0,South Dakota,L,Silver,Summer,4.1,True,Express,True,True,18,PayPal,Weekly,Senior,52,Low
923,923,63,Male,Sneakers,Footwear,60.0,Georgia,M,Cyan,Fall,4.2,True,Standard,True,True,13,Credit Card,Monthly,Senior,12,Medium
924,924,55,Male,Shirt,Clothing,24.0,Arkansas,M,Silver,Spring,4.2,True,2-Day Shipping,True,True,7,PayPal,Weekly,Middle Age,52,Low
925,925,52,Male,Socks,Clothing,78.0,Kansas,XL,Beige,Winter,3.1,True,Standard,True,True,37,Cash,Quarterly,Middle Age,4,High
926,926,22,Male,Jeans,Clothing,88.0,Arizona,L,Teal,Winter,4.9,True,Express,True,True,8,Cash,Monthly,Young Adult,12,High
927,927,54,Male,Jeans,Clothing,63.0,Massachusetts,XL,Green,Spring,4.4,True,Express,True,True,11,Cash,Bi-Weekly,Middle Age,26,Medium
928,928,28,Male,Sneakers,Footwear,78.0,New Mexico,L,Black,Summer,4.4,True,Standard,True,True,8,Venmo,Bi-Weekly,Adult,26,High
929,929,67,Male,Dress,Clothing,37.0,Arkansas,XL,Yellow,Winter,3.4,True,Store Pickup,True,True,31,Cash,Every 3 Months,Senior,4,Medium
930,930,59,Male,Boots,Footwear,94.0,Nebraska,M,White,Fall,4.5,True,2-Day Shipping,True,True,26,Debit Card,Fortnightly,Middle Age,26,High
931,931,26,Male,T-shirt,Clothing,78.0,Hawaii,L,Green,Fall,4.5,True,Store Pickup,True,True,20,Credit Card,Bi-Weekly,Adult,26,High
932,932,24,Male,Coat,Outerwear,36.0,Nebraska,M,Silver,Winter,4.1,True,Standard,True,True,24,Bank Transfer,Fortnightly,Young Adult,26,Medium
933,933,62,Male,Skirt,Clothing,24.0,Indiana,L,Blue,Winter,3.2,True,Standard,True,True,45,Debit Card,Bi-Weekly,Senior,26,Low
934,934,70,Male,Sneakers,Footwear,84.0,Colorado,M,Magenta,Spring,2.7,True,Store Pickup,True,True,33,Debit Card,Monthly,Senior,12,High
935,935,45,Male,Jeans,Clothing,47.0,Oregon,S,Yellow,Spring,3.7,True,Express,True,True,21,Bank Transfer,Monthly,Middle Age,12,Medium
936,936,58,Male,Hoodie,Clothing,51.0,Ohio,L,White,Fall,2.6,True,Store Pickup,True,True,2,Bank Transfer,Fortnightly,Middle Age,26,Medium
937,937,31,Male,Shoes,Footwear,84.0,Maine,M,Pink,Summer,2.7,True,Free Shipping,True,True,28,Cash,Weekly,Adult,52,High
938,938,32,Male,Shorts,Clothing,24.0,Iowa,M,Magenta,Summer,2.7,True,Express,True,True,18,Venmo,Quarterly,Adult,4,Low
939,939,36,Male,Blouse,Clothing,97.0,Wisconsin,S,Teal,Fall,4.8,True,Free Shipping,True,True,21,Debit Card,Fortnightly,Adult,26,High
940,940,25,Male,T-shirt,Clothing,89.0,New York,L,Indigo,Winter,4.8,True,Next Day Air,True,True,24,Credit Card,Monthly,Young Adult,12,High
941,941,48,Male,Belt,Accessories,44.0,Colorado,S,Maroon,Spring,2.6,True,Store Pickup,True,True,15,PayPal,Every 3 Months,Middle Age,4,Medium
942,942,39,Male,Handbag,Accessories,35.0,Illinois,L,Black,Winter,4.5,True,2-Day Shipping,True,True,38,PayPal,Every 3 Months,Adult,4,Medium
943,943,26,Male,Dress,Clothing,91.0,Arizona,M,Cyan,Winter,3.2,True,Express,True,True,38,PayPal,Bi-Weekly,Adult,26,High
944,944,32,Male,Hat,Accessories,63.0,Oklahoma,L,Cyan,Winter,3.8,True,Next Day Air,True,True,13,Venmo,Fortnightly,Adult,26,Medium
945,945,54,Male,Belt,Accessories,97.0,Indiana,S,Gray,Spring,4.8,True,Express,True,True,39,Cash,Bi-Weekly,Middle Age,26,High
946,946,38,Male,Boots,Footwear,38.0,Minnesota,M,Violet,Summer,4.1,True,Store Pickup,True,True,8,Venmo,Every 3 Months,Adult,4,Medium
947,947,46,Male,Coat,Outerwear,24.0,Pennsylvania,XL,Blue,Spring,2.8,True,Next Day Air,True,True,4,PayPal,Quarterly,Middle Age,4,Low
948,948,57,Male,Blouse,Clothing,32.0,Indiana,M,Charcoal,Winter,3.9,True,Store Pickup,True,True,6,Cash,Every 3 Months,Middle Age,4,Medium
949,949,49,Male,Hat,Accessories,90.0,Alabama,L,Olive,Summer,4.9,True,Express,True,True,11,Venmo,Every 3 Months,Middle Age,4,High
950,950,33,Male,Jeans,Clothing,36.0,Montana,M,Olive,Summer,3.4,True,Standard,True,True,49,Venmo,Monthly,Adult,12,Medium
951,951,54,Male,Backpack,Accessories,37.0,New Mexico,XL,Turquoise,Winter,4.1,True,Free Shipping,True,True,30,PayPal,Quarterly,Middle Age,4,Medium
952,952,47,Male,Dress,Clothing,51.0,Alaska,M,Cyan,Summer,2.9,True,Express,True,True,34,Bank Transfer,Monthly,Middle Age,12,Medium
953,953,36,Male,Hat,Accessories,71.0,Idaho,S,Red,Fall,3.1,True,2-Day Shipping,True,True,28,PayPal,Monthly,Adult,12,High
954,954,68,Male,Sunglasses,Accessories,50.0,Utah,S,Cyan,Spring,3.6,True,2-Day Shipping,True,True,36,Venmo,Quarterly,Senior,4,Medium
955,955,60,Male,Hat,Accessories,74.0,Louisiana,S,Turquoise,Fall,3.5,True,Standard,True,True,18,Credit Card,Every 3 Months,Senior,4,High
956,956,55,Male,Dress,Clothing,75.0,Mississippi,L,Lavender,Summer,3.4,True,Free Shipping,True,True,4,PayPal,Monthly,Middle Age,12,High
957,957,29,Male,Shirt,Clothing,99.0,Mississippi,XL,Cyan,Spring,2.9,True,2-Day Shipping,True,True,42,Debit Card,Quarterly,Adult,4,High
958,958,38,Male,Scarf,Accessories,23.0,Indiana,XL,Violet,Spring,4.7,True,Store Pickup,True,True,11,Cash,Quarterly,Adult,4,Low
959,959,70,Male,Sneakers,Footwear,53.0,Washington,XL,Beige,Winter,4.4,True,Free Shipping,True,True,31,Credit Card,Bi-Weekly,Senior,26,Medium
960,960,36,Male,Skirt,Clothing,99.0,Nevada,M,Cyan,Spring,2.6,True,Standard,True,True,12,Cash,Fortnightly,Adult,26,High
961,961,18,Male,Jewelry,Accessories,48.0,Louisiana,XL,Indigo,Spring,4.4,True,Standard,True,True,20,Venmo,Quarterly,Young Adult,4,Medium
962,962,62,Male,Boots,Footwear,72.0,Pennsylvania,L,Olive,Fall,3.7,True,Next Day Air,True,True,37,Debit Card,Quarterly,Senior,4,High
963,963,29,Male,Sunglasses,Accessories,64.0,Michigan,L,Green,Spring,4.4,True,Standard,True,True,26,Debit Card,Fortnightly,Adult,26,Medium
964,964,21,Male,Boots,Footwear,63.0,South Carolina,L,Green,Spring,2.5,True,2-Day Shipping,True,True,14,Credit Card,Weekly,Young Adult,52,Medium
965,965,42,Male,Sandals,Footwear,51.0,Arizona,M,Beige,Spring,2.6,True,Next Day Air,True,True,12,Venmo,Bi-Weekly,Middle Age,26,Medium
966,966,43,Male,Boots,Footwear,55.0,Delaware,L,Black,Spring,5.0,True,Store Pickup,True,True,10,Credit Card,Annually,Middle Age,1,Medium
967,967,58,Male,Dress,Clothing,55.0,Kentucky,M,Brown,Spring,4.9,True,Express,True,True,19,Cash,Annually,Middle Age,1,Medium
968,968,27,Male,Hoodie,Clothing,26.0,Georgia,S,Silver,Summer,3.7,True,Store Pickup,True,True,4,Cash,Weekly,Adult,52,Low
969,969,57,Male,Shorts,Clothing,67.0,North Carolina,L,Gray,Summer,3.1,True,Next Day Air,True,True,48,Bank Transfer,Quarterly,Middle Age,4,Medium
970,970,40,Male,Coat,Outerwear,31.0,California,S,Pink,Fall,3.2,True,Express,True,True,37,PayPal,Monthly,Middle Age,12,Medium
971,971,45,Male,Jeans,Clothing,66.0,California,S,Maroon,Winter,4.4,True,Free Shipping,True,True,4,Cash,Monthly,Middle Age,12,Medium
972,972,47,Male,Sunglasses,Accessories,67.0,Indiana,M,Cyan,Summer,4.3,True,Next Day Air,True,True,15,Credit Card,Weekly,Middle Age,52,Medium
973,973,61,Male,Sneakers,Footwear,61.0,Colorado,L,Gold,Winter,3.0,True,Standard,True,True,33,Credit Card,Weekly,Senior,52,Medium
974,974,60,Male,Jacket,Outerwear,75.0,Colorado,M,Teal,Fall,3.5,True,2-Day Shipping,True,True,30,Bank Transfer,Quarterly,Senior,4,High
975,975,69,Male,Skirt,Clothing,90.0,North Carolina,M,Beige,Spring,3.6,True,2-Day Shipping,True,True,23,Bank Transfer,Monthly,Senior,12,High
976,976,58,Male,Sweater,Clothing,40.0,Washington,M,Olive,Summer,3.8,True,2-Day Shipping,True,True,2,Bank Transfer,Weekly,Middle Age,52,Medium
977,977,34,Male,T-shirt,Clothing,90.0,Florida,M,Gray,Fall,3.6,True,Express,True,True,50,Credit Card,Every 3 Months,Adult,4,High
978,978,20,Male,Belt,Accessories,20.0,Washington,M,Black,Spring,4.6,True,Express,True,True,34,Cash,Bi-Weekly,Young Adult,26,Low
979,979,56,Male,Gloves,Accessories,40.0,Colorado,M,Turquoise,Summer,2.5,True,Standard,True,True,33,Credit Card,Weekly,Middle Age,52,Medium
980,980,64,Male,Hat,Accessories,33.0,New Hampshire,S,Brown,Fall,3.5,True,Store Pickup,True,True,34,Debit Card,Monthly,Senior,12,Medium
981,981,56,Male,Boots,Footwear,98.0,Maryland,S,Magenta,Spring,4.0,True,Free Shipping,True,True,39,PayPal,Every 3 Months,Middle Age,4,High
982,982,27,Male,Belt,Accessories,42.0,Maryland,M,Silver,Spring,3.5,True,Next Day Air,True,True,47,Credit Card,Quarterly,Adult,4,Medium
983,983,35,Male,Coat,Outerwear,62.0,Texas,S,Red,Summer,3.2,True,Standard,True,True,37,PayPal,Monthly,Adult,12,Medium
984,984,24,Male,Hat,Accessories,45.0,New Mexico,L,Indigo,Winter,3.5,True,Free Shipping,True,True,40,Venmo,Bi-Weekly,Young Adult,26,Medium
985,985,26,Male,Shoes,Footwear,78.0,Utah,M,Green,Summer,3.4,True,Free Shipping,True,True,8,Credit Card,Bi-Weekly,Adult,26,High
986,986,32,Male,Handbag,Accessories,80.0,West Virginia,M,Gray,Fall,5.0,True,Express,True,True,12,Bank Transfer,Annually,Adult,1,High
987,987,54,Male,Scarf,Accessories,96.0,Connecticut,S,Peach,Spring,4.5,True,Store Pickup,True,True,36,Bank Transfer,Monthly,Middle Age,12,High
988,988,62,Male,Handbag,Accessories,47.0,West Virginia,M,Charcoal,Summer,2.8,True,Express,True,True,48,PayPal,Weekly,Senior,52,Medium
989,989,50,Male,Pants,Clothing,84.0,Ohio,M,Orange,Winter,4.9,True,2-Day Shipping,True,True,47,PayPal,Fortnightly,Middle Age,26,High
990,990,70,Male,Shoes,Footwear,31.0,Texas,M,Beige,Spring,3.1,True,Store Pickup,True,True,2,Bank Transfer,Monthly,Senior,12,Medium
991,991,48,Male,Sunglasses,Accessories,63.0,Washington,S,Yellow,Spring,4.8,True,Store Pickup,True,True,24,Cash,Weekly,Middle Age,52,Medium
992,992,20,Male,Shorts,Clothing,97.0,Wisconsin,XL,White,Spring,2.7,True,Standard,True,True,40,Bank Transfer,Bi-Weekly,Young Adult,26,High
993,993,46,Male,Jacket,Outerwear,99.0,Louisiana,M,Gray,Winter,4.6,True,Express,True,True,50,Debit Card,Weekly,Middle Age,52,High
994,994,51,Male,Sandals,Footwear,90.0,Iowa,M,Peach,Winter,4.4,True,Store Pickup,True,True,25,Cash,Weekly,Middle Age,52,High
995,995,53,Male,Shoes,Footwear,68.0,New York,L,Violet,Fall,3.2,True,Express,True,True,20,Debit Card,Monthly,Middle Age,12,Medium
996,996,44,Male,Jewelry,Accessories,80.0,Idaho,M,Magenta,Spring,3.0,True,2-Day Shipping,True,True,10,Venmo,Weekly,Middle Age,52,High
997,997,29,Male,Sandals,Footwear,91.0,Delaware,L,Maroon,Summer,4.9,True,Standard,True,True,32,Bank Transfer,Quarterly,Adult,4,High
998,998,64,Male,Pants,Clothing,30.0,Kentucky,M,Cyan,Spring,3.6,True,Express,True,True,31,Cash,Fortnightly,Senior,26,Medium
999,999,51,Male,Shoes,Footwear,90.0,Connecticut,M,White,Spring,3.8,True,Next Day Air,True,True,48,Bank Transfer,Bi-Weekly,Middle Age,26,High
1000,1000,50,Male,Socks,Clothing,28.0,New Mexico,L,Brown,Spring,2.9,True,Standard,True,True,23,Debit Card,Monthly,Middle Age,12,Low
1001,1001,43,Male,Socks,Clothing,46.0,Georgia,M,Red,Winter,3.9,True,Express,True,True,1,Bank Transfer,Bi-Weekly,Middle Age,26,Medium
1002,1002,61,Male,Dress,Clothing,60.0,Washington,M,Orange,Fall,3.6,True,Standard,True,True,4,Debit Card,Fortnightly,Senior,26,Medium
1003,1003,55,Male,Shoes,Footwear,59.0,North Dakota,M,White,Spring,3.5,True,Store Pickup,True,True,3,Bank Transfer,Bi-Weekly,Middle Age,26,Medium
1004,1004,56,Male,Hat,Accessories,68.0,Ohio,M,Green,Fall,4.0,True,Store Pickup,True,True,3,Cash,Bi-Weekly,Middle Age,26,Medium
1005,1005,33,Male,Backpack,Accessories,79.0,Tennessee,M,Black,Summer,4.8,True,2-Day Shipping,True,True,44,Cash,Annually,Adult,1,High
1006,1006,43,Male,Backpack,Accessories,94.0,New York,M,Gold,Winter,3.9,True,Store Pickup,True,True,5,Debit Card,Bi-Weekly,Middle Age,26,High
1007,1007,21,Male,Pants,Clothing,83.0,Michigan,S,Lavender,Summer,4.5,True,Next Day Air,True,True,50,Venmo,Quarterly,Young Adult,4,High
1008,1008,58,Male,Gloves,Accessories,62.0,Georgia,XL,Turquoise,Spring,4.8,True,Standard,True,True,2,Credit Card,Annually,Middle Age,1,Medium
1009,1009,41,Male,Scarf,Accessories,85.0,New Mexico,M,Pink,Spring,2.6,True,Store Pickup,True,True,29,PayPal,Annually,Middle Age,1,High
1010,1010,39,Male,Hoodie,Clothing,30.0,Louisiana,M,Silver,Summer,3.1,True,Express,True,True,11,Venmo,Annually,Adult,1,Medium
1011,1011,54,Male,Jeans,Clothing,24.0,South Dakota,XL,Gray,Spring,4.7,True,2-Day Shipping,True,True,37,Credit Card,Fortnightly,Middle Age,26,Low
1012,1012,43,Male,Backpack,Accessories,25.0,Montana,L,Indigo,Spring,2.9,True,Next Day Air,True,True,32,Debit Card,Fortnightly,Middle Age,26,Low
1013,1013,28,Male,Sandals,Footwear,37.0,New Mexico,L,Teal,Summer,3.8,True,Express,True,True,27,Credit Card,Annually,Adult,1,Medium
1014,1014,59,Male,Belt,Accessories,69.0,South Carolina,XL,Green,Summer,3.8,True,2-Day Shipping,True,True,31,Venmo,Bi-Weekly,Middle Age,26,Medium
1015,1015,28,Male,Shoes,Footwear,97.0,Ohio,M,Violet,Summer,3.0,True,Standard,True,True,36,Debit Card,Fortnightly,Adult,26,High
1016,1016,68,Male,Gloves,Accessories,24.0,North Carolina,M,Cyan,Summer,4.1,True,Standard,True,True,34,Cash,Weekly,Senior,52,Low
